ID,Title,Author,Theme,Difficulty,ClearRate,Stars,PlayersPlayed,Clears,RoundsPlayed,Flag,Tag,Link
F390-0000-03E9-3763,期間限定 Sal -1　　　↑ジャソプマソ↑,Salamandra,sb,Easy,19.44%,10,16,14,72,JP,---,https://supermariomakerbookmark.nintendo.net/courses/F390-0000-03E9-3763
9F5E-0000-03E7-1C14,Breatharian,TJP　たまご,sb,Expert,0.45%,10,18,4,894,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9F5E-0000-03E7-1C14
BEB2-0000-03EC-D664,Star Fox: Venom Base,NAddict00,sb,Expert,3.99%,23,31,28,702,US,---,https://supermariomakerbookmark.nintendo.net/courses/BEB2-0000-03EC-D664
51FF-0000-03E8-EA30,136 ◆Bruxelles (Brussels)◆,Adrîan,sb,Easy,43.18%,23,33,19,44,BE,---,https://supermariomakerbookmark.nintendo.net/courses/51FF-0000-03E8-EA30
B0AD-0000-03EC-8084,Mii変えようかな~,ぅあ,sb,Normal,14.44%,13,17,13,90,JP,---,https://supermariomakerbookmark.nintendo.net/courses/B0AD-0000-03EC-8084
7787-0000-03EC-3E4E,3回ぐらいで丁度ええわ,ジャッキー,sb,Super Expert,0.69%,13,22,7,1019,JP,---,https://supermariomakerbookmark.nintendo.net/courses/7787-0000-03EC-3E4E
6C11-0000-03EB-5A57,「A」のじ,しゅん,sb,Easy,48.72%,13,19,19,39,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6C11-0000-03EB-5A57
AE20-0000-03EA-65D1,Out of my head and into the room,Paul,sb,Normal,20.59%,13,20,14,68,US,---,https://supermariomakerbookmark.nintendo.net/courses/AE20-0000-03EA-65D1
A224-0000-03E9-081C,[Bouncing Into Mint-Mush Cavern],JustToast,sb,Normal,19.80%,13,23,20,101,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/A224-0000-03E9-081C
FFE2-0000-03E8-E01D,崖っぷちに立たされた男(物理)に1つの希望が訪れた…,こうきち,sb,Expert,3.74%,13,18,13,348,JP,---,https://supermariomakerbookmark.nintendo.net/courses/FFE2-0000-03E8-E01D
4587-0000-03E4-1348,суьεя&#39;s Easter Coin Hunt(^-^),суьεя★ρяø,sb,Easy,48.44%,39,56,31,64,CA,Theme,https://supermariomakerbookmark.nintendo.net/courses/4587-0000-03E4-1348
D109-0000-03D3-C9EC,Mojakun challenge #3,Mojakun 2,sb,Expert,2.36%,13,19,11,467,JP,---,https://supermariomakerbookmark.nintendo.net/courses/D109-0000-03D3-C9EC
4B99-0000-03E4-5814,petit message pour Amis,coyote,sb,Easy,46.88%,42,56,45,96,FR,---,https://supermariomakerbookmark.nintendo.net/courses/4B99-0000-03E4-5814
A210-0000-03EC-6B50,Remember the Secret of 8-4,TheWotch,sb,Expert,7.45%,16,25,12,161,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/A210-0000-03EC-6B50
7CA6-0000-03EC-652F,蟻寄りのまり！,ぞ~ろ~,sb,Expert,5.30%,16,21,8,151,JP,---,https://supermariomakerbookmark.nintendo.net/courses/7CA6-0000-03EC-652F
916A-0000-03EC-00E3,♡♥♡SPEEDORAN3♡♥♡,S.Pluto,sb,Super Expert,1.55%,16,23,3,194,FR,---,https://supermariomakerbookmark.nintendo.net/courses/916A-0000-03EC-00E3
A4F9-0000-03EB-8E5C,▼[MK8]  Mario VS The Lava Snake▼,3DJerome3D,sb,Super Expert,2.63%,16,21,3,114,DE,Costume,https://supermariomakerbookmark.nintendo.net/courses/A4F9-0000-03EB-8E5C
54F2-0000-03E7-05E0,The Final Straw [GoodBYE MM!],Clarkness,sb,Super Expert,0.48%,16,23,7,1471,US,---,https://supermariomakerbookmark.nintendo.net/courses/54F2-0000-03E7-05E0
92E3-0000-03E1-E7B3,s1detrack loves puzzles:10s,gecko,sb,Super Expert,0.35%,16,26,6,1720,US,---,https://supermariomakerbookmark.nintendo.net/courses/92E3-0000-03E1-E7B3
B03E-0000-03EC-55E0,I might tribute you soon♥♥♥.,Avry,sb,Expert,8.08%,54,75,29,359,US,---,https://supermariomakerbookmark.nintendo.net/courses/B03E-0000-03EC-55E0
C667-0000-03EC-D9C8,(^ω^)■●♥♡Hurray For 15K♡♥●■(^ω^),♪★Jυşτίи★♪,sb,Easy,89.29%,19,27,25,28,US,---,https://supermariomakerbookmark.nintendo.net/courses/C667-0000-03EC-D9C8
1E22-0000-03EC-7493,Retro Precision: Celeste ,суьεя★ρяø,sb,Super Expert,4.12%,19,25,4,97,CA,---,https://supermariomakerbookmark.nintendo.net/courses/1E22-0000-03EC-7493
A6FF-0000-03E3-4DCF,precision rehab,mr j,sb,Super Expert,0.84%,57,86,22,2606,US,---,https://supermariomakerbookmark.nintendo.net/courses/A6FF-0000-03E3-4DCF
B30D-0000-03E8-BAF5,Moonlight,Noah,sb,Expert,3.85%,44,59,22,572,JP,---,https://supermariomakerbookmark.nintendo.net/courses/B30D-0000-03E8-BAF5
7F7B-0000-03E4-1C94,～The Green House～,クッキー★アイランド,sb,Super Expert,2.03%,25,34,7,344,JP,Theme,https://supermariomakerbookmark.nintendo.net/courses/7F7B-0000-03E4-1C94
6B67-0000-03E3-BBE7,Castle for SR|Emilia,SR|Dan,sb,Super Expert,0.24%,28,77,16,6774,CA,---,https://supermariomakerbookmark.nintendo.net/courses/6B67-0000-03E3-BBE7
2D24-0000-0350-6765,Unskippable House of the Bounce,Ferrum,sb,Easy,20.00%,28,38,9,45,NL,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/2D24-0000-0350-6765
6DD8-0000-03E8-4C26,Law and Order: ♪Opening Theme♪,Gradient,sb,Expert,8.19%,31,46,33,403,CA,---,https://supermariomakerbookmark.nintendo.net/courses/6DD8-0000-03E8-4C26
A701-0000-03E1-406E,空中に浮いたドア,だいちぃ,sb,Normal,6.91%,31,50,17,246,JP,---,https://supermariomakerbookmark.nintendo.net/courses/A701-0000-03E1-406E
AA0A-0000-03E0-D3AA,Birdo&#39;sBadMadWigglyTrip(hardish),William,sb,Expert,3.84%,31,41,28,730,AU,---,https://supermariomakerbookmark.nintendo.net/courses/AA0A-0000-03E0-D3AA
FD9D-0000-03EC-1C9A,PokPikachu,sajon,sb,Super Expert,0.36%,18,35,11,3021,US,---,https://supermariomakerbookmark.nintendo.net/courses/FD9D-0000-03EC-1C9A
2D20-0000-03EB-CDC7,実は今年中学生になりました！故に投/稿ペース落ちけり...,72(なつ),sb,Super Expert,0.75%,9,14,1,134,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2D20-0000-03EB-CDC7
F0EF-0000-03EB-CCBD,A142 ◆Barbe (Barbara AUTO)◆,Adrîan,sb,Easy,55.00%,24,35,33,60,BE,---,https://supermariomakerbookmark.nintendo.net/courses/F0EF-0000-03EB-CCBD
C275-0000-03EB-C045,Real fun,CN.MS,sb,Super Expert,0.16%,12,16,1,641,US,---,https://supermariomakerbookmark.nintendo.net/courses/C275-0000-03EB-C045
8505-0000-03E5-CBE0,Bumpy Castle for ExplosiveDruid,SR|Dan,sb3,Normal,5.87%,16,33,23,392,CA,Traditional,https://supermariomakerbookmark.nintendo.net/courses/8505-0000-03E5-CBE0
C1E2-0000-03EC-D307,Dry Bone Crusher,ChiCityNXR,sb3,Expert,5.05%,31,42,37,732,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/C1E2-0000-03EC-D307
C16B-0000-03E9-CC91,Munch &#39;N&#39; Bloop For Billy !,Dean,sb3,Expert,2.09%,31,39,12,575,DE,---,https://supermariomakerbookmark.nintendo.net/courses/C16B-0000-03E9-CC91
791D-0000-03EC-221C,SA32: Iceberg Mike&#39;s Ice Test,SI|JOZXYQK,sb3,Super Expert,0.71%,54,75,11,1544,GB,---,https://supermariomakerbookmark.nintendo.net/courses/791D-0000-03EC-221C
0F8F-0000-03EA-CC5B,Super-Dooper Underwater Bloopers,swivvvv,sb3,Expert,4.73%,23,33,19,402,US,Dash,https://supermariomakerbookmark.nintendo.net/courses/0F8F-0000-03EA-CC5B
662F-0000-03EA-A1BA,謎解き,Rei,sb3,Super Expert,1.85%,11,16,2,108,JP,---,https://supermariomakerbookmark.nintendo.net/courses/662F-0000-03EA-A1BA
27A8-0000-03EA-6D9B,試作　　ワンぺなるてぃ～,G~さん,sb3,Super Expert,0.29%,11,14,2,680,JP,---,https://supermariomakerbookmark.nintendo.net/courses/27A8-0000-03EA-6D9B
07E0-0000-03E9-82D1,Boop Boop Troll (12IC.89),Roman,sb3,Expert,2.35%,11,24,8,340,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/07E0-0000-03E9-82D1
12BF-0000-03E6-ACE4,juggle struggle,Donutboy,sb3,Super Expert,1.63%,22,34,17,1040,DE,---,https://supermariomakerbookmark.nintendo.net/courses/12BF-0000-03E6-ACE4
2CEE-0000-03EB-9A84,じいちゃんさんのコー　スどれも面白いです!!応　援しています!,☆ヤキトリッピー★,sb3,Easy,78.26%,18,23,18,23,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2CEE-0000-03EB-9A84
6BFF-0000-03DB-8F43,Light Cannon Platforming,ScottieFox,sb3,Expert,6.92%,25,32,24,347,US,---,https://supermariomakerbookmark.nintendo.net/courses/6BFF-0000-03DB-8F43
5E6E-0000-03E6-4ABD,Parkourv2,Donutboy,sb3,Super Expert,1.48%,14,20,12,810,DE,---,https://supermariomakerbookmark.nintendo.net/courses/5E6E-0000-03E6-4ABD
94BE-0000-03E0-8472,ついに僕も【5枚目突破！】それもこれも皆さんのおかげです♪,じいちゃん【Zだん】,sb3,Easy,38.64%,21,28,17,44,JP,---,https://supermariomakerbookmark.nintendo.net/courses/94BE-0000-03E0-8472
AD51-0000-03E4-7300,dang&#39;s pipé,Groove,sb3,Expert,2.83%,48,67,48,1698,CA,---,https://supermariomakerbookmark.nintendo.net/courses/AD51-0000-03E4-7300
3945-0000-03EC-3A89,10sec Speed Swim,theGRIMES,sb3,Super Expert,0.76%,10,17,6,786,US,---,https://supermariomakerbookmark.nintendo.net/courses/3945-0000-03EC-3A89
906F-0000-03E8-C647,Codswallop,Groove,sb3,Super Expert,0.35%,10,16,3,865,CA,---,https://supermariomakerbookmark.nintendo.net/courses/906F-0000-03E8-C647
8EC6-0000-03E7-3A29,A level made for : BinChaos,Hatepool,sb3,Super Expert,0.08%,10,19,1,1222,CA,---,https://supermariomakerbookmark.nintendo.net/courses/8EC6-0000-03E7-3A29
1C1B-0000-03EB-F5A0,An underwater quickie !,Newt82 ★2★,sb3,Easy,70.00%,13,17,14,20,US,---,https://supermariomakerbookmark.nintendo.net/courses/1C1B-0000-03EB-F5A0
8D42-0000-03E8-38B3,The King&#39;s Key,Mique,sb3,Expert,1.17%,13,21,9,771,US,---,https://supermariomakerbookmark.nintendo.net/courses/8D42-0000-03E8-38B3
A04A-0000-03D6-B574,trainner spinjump sm3,jaceva,sb3,Easy,30.00%,13,21,18,60,MX,---,https://supermariomakerbookmark.nintendo.net/courses/A04A-0000-03D6-B574
79B3-0000-03E8-666E,Thank you C#T et Coshise for 40K,monstre,sb3,Normal,23.08%,29,45,27,117,FR,---,https://supermariomakerbookmark.nintendo.net/courses/79B3-0000-03E8-666E
3307-0000-03EA-7CBA,Puzzle 002: Gravity &#39;N&#39; Swap,♪J-Wiz♪,sb3,Easy,59.38%,16,30,19,32,US,---,https://supermariomakerbookmark.nintendo.net/courses/3307-0000-03EA-7CBA
A68C-0000-03E7-8851,bonjour les Amis bienvenue,◆C☆T◆,sb3,Easy,51.61%,16,21,16,31,FR,---,https://supermariomakerbookmark.nintendo.net/courses/A68C-0000-03E7-8851
4487-0000-03EB-FEF9,こわい　こわい　ひこうせん,♪CARP♪,sb3,Easy,24.71%,19,27,21,85,JP,---,https://supermariomakerbookmark.nintendo.net/courses/4487-0000-03EB-FEF9
BB8B-0000-03E4-EAAA,le groupe pour Amis JAPON,le groupe,sb3,Normal,28.37%,38,63,40,141,FR,---,https://supermariomakerbookmark.nintendo.net/courses/BB8B-0000-03E4-EAAA
63C8-0000-03EC-D857,Ghetto Ultrastar,Fanatic,sb3,Expert,3.55%,22,30,20,563,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/63C8-0000-03EC-D857
8396-0000-03EA-8916,Youre Dead And Out Of This World,swivvvv,sb3,Expert,2.86%,22,34,13,454,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/8396-0000-03EA-8916
16F8-0000-03E3-080E,Nivel#4 Three easy Midairs by RS,RafaMaker,sb3,Expert,3.89%,22,60,49,1259,MX,---,https://supermariomakerbookmark.nintendo.net/courses/16F8-0000-03E3-080E
91C8-0000-03EC-5A53,Shifting Sand Land,Riondrius,sb3,Expert,6.20%,25,34,24,387,US,---,https://supermariomakerbookmark.nintendo.net/courses/91C8-0000-03EC-5A53
29E7-0000-03E2-3982,!,Dean,sb3,Expert,4.53%,73,115,18,397,DE,---,https://supermariomakerbookmark.nintendo.net/courses/29E7-0000-03E2-3982
C76E-0000-03EC-45A9,JR.Castle    JR VS Kirbendo !!!,SMM2★Alan~,sb3,Easy,23.81%,9,12,5,21,FR,---,https://supermariomakerbookmark.nintendo.net/courses/C76E-0000-03EC-45A9
548D-0000-03EC-0037,W2-4 Ocean Ships [Atlantic],3DJerome3D,sb3,Super Expert,1.47%,15,20,1,68,DE,Traditional,https://supermariomakerbookmark.nintendo.net/courses/548D-0000-03EC-0037
6232-0000-03EB-EC6B,♥♥TO-SWADLER♥♥,kimbud★,sb3,Easy,75.79%,54,78,72,95,US,---,https://supermariomakerbookmark.nintendo.net/courses/6232-0000-03EB-EC6B
7308-0000-03EA-DC7E,Puzzle 003: Pows &#39;N&#39; Trampolines,♪J-Wiz♪,sb3,Easy,26.60%,18,31,25,94,US,---,https://supermariomakerbookmark.nintendo.net/courses/7308-0000-03EA-DC7E
D276-0000-03EA-4121,Trial by Fire ,Riondrius,sb3,Super Expert,0.97%,24,37,14,1442,US,---,https://supermariomakerbookmark.nintendo.net/courses/D276-0000-03EA-4121
A6A8-0000-03E9-057A,A Quickie,Trugg,sb3,Super Expert,0.39%,12,18,4,1014,SE,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/A6A8-0000-03E9-057A
A39D-0000-03E8-3565,Latios Speedrun,Grixi,sb3,Super Expert,0.49%,9,14,5,1017,SE,---,https://supermariomakerbookmark.nintendo.net/courses/A39D-0000-03E8-3565
C405-0000-03E8-1542,ShupalAimbediceLobo,freddy,sb3,Normal,14.13%,18,98,91,644,MX,---,https://supermariomakerbookmark.nintendo.net/courses/C405-0000-03E8-1542
C437-0000-03E6-A460,What A Day,Trugg,sb3,Super Expert,0.45%,18,33,11,2462,SE,Traditional,https://supermariomakerbookmark.nintendo.net/courses/C437-0000-03E6-A460
A7E0-0000-03E6-990A,Château Bowser~1,♪cheyene♪,sb3,Expert,6.56%,42,56,12,183,FR,---,https://supermariomakerbookmark.nintendo.net/courses/A7E0-0000-03E6-990A
BE65-0000-03DC-59E3,Dry Bones Dome,Clarkness,sb3,Super Expert,1.45%,67,99,55,3802,US,---,https://supermariomakerbookmark.nintendo.net/courses/BE65-0000-03DC-59E3
2248-0000-03E6-190B,The Pig Faces,Trokill,sb3,Super Expert,0.46%,49,67,2,436,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/2248-0000-03E6-190B
F7D0-0000-03EC-D662,I Want It All [GPODT2],theGRIMES,sb3,Expert,3.25%,23,31,27,832,US,---,https://supermariomakerbookmark.nintendo.net/courses/F7D0-0000-03EC-D662
72A9-0000-03DC-DEAD,Cliff Hanger... Precise Practice,&#39;Adam,sb3,Super Expert,0.44%,23,44,8,1804,US,---,https://supermariomakerbookmark.nintendo.net/courses/72A9-0000-03DC-DEAD
0A1B-0000-03E9-3CCA,Marios Tiny Holes,Trugg,sb3,Expert,1.20%,14,25,11,913,SE,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/0A1B-0000-03E9-3CCA
5632-0000-03D5-69DB,Go In The Door With P-Speed,Markymarc,sb3,Expert,5.63%,28,40,13,231,US,---,https://supermariomakerbookmark.nintendo.net/courses/5632-0000-03D5-69DB
D8BB-0000-03EC-D02A,Los pensamientos de Sofia,Mike71,sb3,Normal,11.02%,11,19,13,118,ES,---,https://supermariomakerbookmark.nintendo.net/courses/D8BB-0000-03EC-D02A
A72B-0000-03EB-E6E5,Muncher Mini Boss Battle,Rocall,sb3,Easy,48.65%,11,19,18,37,CA,---,https://supermariomakerbookmark.nintendo.net/courses/A72B-0000-03EB-E6E5
6EC6-0000-03EA-1D28,Going Out For A Run (10 sec),Trugg,sb3,Super Expert,0.48%,22,60,30,6219,SE,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/6EC6-0000-03EA-1D28
E8B4-0000-03EC-9F16,Wild Fiery Cheep Cheep Appeared!,swivvvv,sb3,Normal,14.58%,8,12,7,48,US,Shoot-&#39;em-up,https://supermariomakerbookmark.nintendo.net/courses/E8B4-0000-03EC-9F16
606E-0000-03EC-1A60,Keep It Casual,Colo(u)r,sb3,Normal,10.37%,16,48,42,405,US,---,https://supermariomakerbookmark.nintendo.net/courses/606E-0000-03EC-1A60
6AD9-0000-03EB-1835,ハナチャンdeプニプニチャレンジ！！！,クッキー★アイランド,sb3,Super Expert,2.36%,24,33,5,212,JP,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/6AD9-0000-03EB-1835
D1AD-0000-03EA-DC20,Super Mario World 3  1,Sarah,sb3,Normal,30.23%,8,16,13,43,DE,---,https://supermariomakerbookmark.nintendo.net/courses/D1AD-0000-03EA-DC20
3ACE-0000-03EA-A76F,Pockeys Desert Sanctuary,★Scarlet♪,sb3,Easy,100.00%,8,11,11,11,DE,---,https://supermariomakerbookmark.nintendo.net/courses/3ACE-0000-03EA-A76F
8483-0000-03EA-163E,la estrella in spanish,Sarah†,sb3,Easy,71.43%,8,11,10,14,US,---,https://supermariomakerbookmark.nintendo.net/courses/8483-0000-03EA-163E
7508-0000-03E7-78AF,A level made for : Julez,Hatepool,sb3,Super Expert,0.19%,8,11,2,1050,CA,---,https://supermariomakerbookmark.nintendo.net/courses/7508-0000-03E7-78AF
57D9-0000-03E6-DE34,Thx 4 everything I will miss U,BallzWife,sb3,Expert,3.29%,58,81,25,760,CA,---,https://supermariomakerbookmark.nintendo.net/courses/57D9-0000-03E6-DE34
4F5B-0000-03E4-FB24,Scenic Mountain Dream,Mars,sb3,Expert,0.99%,58,90,54,5430,US,---,https://supermariomakerbookmark.nintendo.net/courses/4F5B-0000-03E4-FB24
6DD7-0000-03E4-5802,ムハスチ、ルヤはおうすやゆりてすきささつやももよん。ゆせつちうさ,イヌサフラン,sb3,Expert,3.25%,63,93,5,154,JP,---,https://supermariomakerbookmark.nintendo.net/courses/6DD7-0000-03E4-5802
A87E-0000-03C9-A971,Speed Swim #TeamWilson,theGRIMES,sb3,Expert,2.14%,21,29,16,747,US,---,https://supermariomakerbookmark.nintendo.net/courses/A87E-0000-03C9-A971
7161-0000-03C7-AFB5,20-Second Castle #4,mathgrant,sb3,Expert,1.29%,13,19,10,777,US,---,https://supermariomakerbookmark.nintendo.net/courses/7161-0000-03C7-AFB5
DFE6-0000-03EB-D27B,walk the Ps,Donutboy,sb3,Expert,0.38%,10,19,5,1317,DE,---,https://supermariomakerbookmark.nintendo.net/courses/DFE6-0000-03EB-D27B
C76F-0000-03EA-500D,Mario The Star,Trugg,sb3,Super Expert,0.27%,10,14,3,1111,SE,Speedrun,https://supermariomakerbookmark.nintendo.net/courses/C76F-0000-03EA-500D
7963-0000-03E8-99A6,Tail Temple Trouble,Rjain,sb3,Super Expert,0.99%,10,16,2,203,CA,---,https://supermariomakerbookmark.nintendo.net/courses/7963-0000-03E8-99A6
2954-0000-03E3-2C7F,precision intervention,mr j,sb3,Super Expert,0.90%,45,68,15,1661,US,---,https://supermariomakerbookmark.nintendo.net/courses/2954-0000-03E3-2C7F
79CC-0000-03C0-1A0A,Tricky But Fair Challenge,*MCW UK*,sb3,Easy,9.62%,25,43,28,291,GB,---,https://supermariomakerbookmark.nintendo.net/courses/79CC-0000-03C0-1A0A
F797-0000-03E5-CA9D,♥I choo choo choose shell jumps♥,gecko,sb3,Normal,24.00%,22,36,18,75,US,Gimmick,https://supermariomakerbookmark.nintendo.net/courses/F797-0000-03E5-CA9D
D09A-0000-03EA-73FF,Ruler of the Skies,Gregory,sb3,Super Expert,2.30%,83,129,78,3396,US,Track,https://supermariomakerbookmark.nintendo.net/courses/D09A-0000-03EA-73FF
4132-0000-03E8-68A6,[2YDG] Meteor Hail,Lini,sb3,Expert,2.21%,56,111,75,3401,DE,---,https://supermariomakerbookmark.nintendo.net/courses/4132-0000-03E8-68A6
E139-0000-03DD-DFE5,Pequeño TAS #MWS #T~B,Brayn #T⇔B,sb3,Expert,2.41%,17,44,32,1330,MX,---,https://supermariomakerbookmark.nintendo.net/courses/E139-0000-03DD-DFE5
E597-0000-03E9-7661,Messages for All (English),Mythra◆,sb3,Easy,63.22%,43,63,55,87,FR,---,https://supermariomakerbookmark.nintendo.net/courses/E597-0000-03E9-7661
F40C-0000-03EC-D13C,Brown Ones (Part II),Happytime,sb3,Expert,2.44%,45,69,50,2053,CA,Theme,https://supermariomakerbookmark.nintendo.net/courses/F40C-0000-03EC-D13C
9B04-0000-03EC-7BD3,Mid Air for WR or just wait ,Chris,sb3,Normal,18.84%,7,16,13,69,US,---,https://supermariomakerbookmark.nintendo.net/courses/9B04-0000-03EC-7BD3
4437-0000-03EC-194E,Precarious Platforming,Aldwulf,sb3,Super Expert,0.55%,7,17,7,1268,US,---,https://supermariomakerbookmark.nintendo.net/courses/4437-0000-03EC-194E
ECD5-0000-03EB-EDAD,I Naid On A Hard Level Today :(,WutFace,sb3,Super Expert,1.95%,14,20,13,666,FI,---,https://supermariomakerbookmark.nintendo.net/courses/ECD5-0000-03EB-EDAD
611C-0000-03EB-98FC,Battletoads Level 6 Remake 4.0,TheJDSlife,sb3,Super Expert,0.83%,7,10,3,361,GB,---,https://supermariomakerbookmark.nintendo.net/courses/611C-0000-03EB-98FC
2CED-0000-03EB-9404,Team Thwomptress,Matteo,sb3,Normal,18.18%,7,11,8,44,DE,---,https://supermariomakerbookmark.nintendo.net/courses/2CED-0000-03EB-9404
A709-0000-03EB-6A52,Kaizo-ish Parkour,Lunatic,sb3,Expert,0.42%,14,23,6,1413,AT,Traditional,https://supermariomakerbookmark.nintendo.net/courses/A709-0000-03EB-6A52
8282-0000-03EA-91B7,Munchers trolly revenge,tEmMaH,sb3,Expert,1.10%,14,24,11,1001,CA,---,https://supermariomakerbookmark.nintendo.net/courses/8282-0000-03EA-91B7
4151-0000-03E9-BBC0,EZ jump level for debbieeeCo,chess_w_c,sb3,Normal,12.45%,21,40,31,249,US,---,https://supermariomakerbookmark.nintendo.net/courses/4151-0000-03E9-BBC0
B1AD-0000-03E9-8E70,A Little Bit of Everything 6,Shiny Dude,sb3,Expert,11.76%,7,11,8,68,US,---,https://supermariomakerbookmark.nintendo.net/courses/B1AD-0000-03E9-8E70
7CFC-0000-03E9-32DE,autoscroll sucks,Donutboy,sb3,Expert,3.87%,7,10,6,155,DE,---,https://supermariomakerbookmark.nintendo.net/courses/7CFC-0000-03E9-32DE
CFEC-0000-03EB-2F96,Café du Soir,Maggie,sw,Super Expert,0.81%,20,26,6,740,US,---,https://supermariomakerbookmark.nintendo.net/courses/CFEC-0000-03EB-2F96
9BA2-0000-03EA-EDD9,boo yeah,chris,sw,Super Expert,1.08%,8,12,6,553,US,---,https://supermariomakerbookmark.nintendo.net/courses/9BA2-0000-03EA-EDD9
2F7F-0000-03EA-A24C,時間以内に叩けるかな#ふつう,だいちぃ2nd,sw,Easy,57.14%,8,11,8,14,JP,---,https://supermariomakerbookmark.nintendo.net/courses/2F7F-0000-03EA-A24C
9F8D-0000-03EA-53E5,4.ピーナッツ♂,スピラン★とうっち♂,sw,Easy,18.18%,8,11,4,22,JP,---,https://supermariomakerbookmark.nintendo.net/courses/9F8D-0000-03EA-53E5
62F0-0000-03E8-C046,ちかゆっくりと,シーガ,sw,Easy,72.22%,12,15,13,18,JP,---,https://supermariomakerbookmark.nintendo.net/courses/62F0-0000-03E8-C046
DB0A-0000-03E6-78FA,Pacman&#39;s Half Screen: level 256,pacmanboss,sw,Super Expert,0.24%,20,47,7,2885,US,---,https://supermariomakerbookmark.nintendo.net/courses/DB0A-0000-03E6-78FA
C991-0000-03E2-6489,Flying Blind #teammaker #AFC, ←«Aлğеl»→,sw,Expert,5.23%,16,28,9,172,CL,---,https://supermariomakerbookmark.nintendo.net/courses/C991-0000-03E2-6489
3641-0000-03DB-837C,習得しました,MW,sw,Normal,3.70%,36,45,2,54,JP,---,https://supermariomakerbookmark.nintendo.net/courses/3641-0000-03DB-837C
3F9E-0000-03EB-109B,Krool&#39;s Krazy Kaizo Kourse #TYMM,kroolgamer,sw,Super Expert,0.41%,19,34,14,3418,US,---,https://supermariomakerbookmark.nintendo.net/courses/3F9E-0000-03EB-109B
3E3A-0000-03EC-412C,♥†Evil Traditional #BowlerSMM2†♥,swivvvv,sw,Expert,1.28%,15,22,3,235,US,Traditional,https://supermariomakerbookmark.nintendo.net/courses/3E3A-0000-03EC-412C
BA51-0000-03EB-2FB4,Ride the Mole Taste the Mole,hairy dude,sw,Expert,5.14%,15,19,15,292,US,Theme,https://supermariomakerbookmark.nintendo.net/courses/BA51-0000-03EB-2FB4
